Asset_ID,Category,Manufacturer,Model,Location,Status,Purchase_Date,Warranty_Expiry,Department,Owner_Name,Cost_INR
AST-4348,Server,Dell,Server-Model-548,Branch Office 1,Under Maintenance,2022-06-22,2029-06-28,Support,Employee-2354,2010
AST-4349,Server,HP,Server-Model-928,Data Center,Decommissioned,2021-03-26,2028-03-18,IT,Employee-2468,418
AST-4350,Server,IBM,Server-Model-436,Branch Office 1,Decommissioned,2023-02-23,2027-05-20,HR,Employee-3562,2195
AST-4351,Server,Dell,Server-Model-288,Data Center,Inactive,2023-07-12,2027-12-23,Finance,Employee-2575,1600
AST-4352,Server,Oracle,Server-Model-242,Data Center,Active,2022-05-30,2028-10-06,Operations,Employee-4231,459
AST-4353,Server,IBM,Server-Model-939,Data Center,Decommissioned,2024-12-20,2029-08-09,Marketing,Employee-4961,275
AST-4354,Server,HP,Server-Model-464,Cloud AWS,Active,2022-05-29,2030-10-09,Finance,Employee-558,763
AST-4355,Server,Lenovo,Server-Model-263,Cloud AWS,Decommissioned,2024-05-22,2028-02-16,Finance,Employee-874,3940
AST-4356,Server,HP,Server-Model-754,Branch Office 2,Active,2025-11-30,2028-11-19,Marketing,Employee-3237,1354
AST-4357,Server,IBM,Server-Model-311,Branch Office 2,Inactive,2025-06-29,2027-07-06,HR,Employee-2337,2014
AST-4358,Server,Oracle,Server-Model-749,Branch Office 2,Under Maintenance,2022-05-29,2029-05-09,Sales,Employee-1168,2513
AST-4359,Server,HP,Server-Model-688,Cloud,Active,2026-02-23,2027-03-11,Sales,Employee-1044,2671
AST-4360,Server,HP,Server-Model-155,Branch Office 2,Active,2023-03-17,2029-06-20,HR,Employee-4493,1846
AST-4361,Server,Dell,Server-Model-989,Cloud AWS,Active,2024-11-12,2028-10-12,Support,Employee-4398,1314
AST-4362,Server,HP,Server-Model-522,Branch Office 1,Under Maintenance,2022-12-26,2030-02-25,Finance,Employee-4679,4410
AST-4363,Server,Oracle,Server-Model-167,Cloud,Inactive,2025-08-28,2029-08-20,Support,Employee-1732,3759
AST-4364,Server,IBM,Server-Model-222,Branch Office 2,Decommissioned,2023-08-18,2029-05-19,HR,Employee-1003,3417
AST-4365,Server,Dell,Server-Model-645,On-Prem,Active,2021-03-16,2028-11-08,Finance,Employee-2653,1808
AST-4366,Server,Lenovo,Server-Model-149,Branch Office 2,Under Maintenance,2021-05-22,2027-08-05,Operations,Employee-258,3129
AST-4367,Server,Oracle,Server-Model-174,Cloud,Decommissioned,2023-12-22,2030-11-16,Sales,Employee-1483,4448
AST-4368,Server,Lenovo,Server-Model-235,Data Center,Active,2024-12-29,2030-05-04,Marketing,Employee-2014,383
AST-4369,Server,IBM,Server-Model-760,Data Center,Decommissioned,2023-02-19,2030-02-05,HR,Employee-3624,3845
AST-4370,Server,IBM,Server-Model-988,Data Center,Active,2023-09-22,2029-02-26,Operations,Employee-2775,373
AST-4371,Server,Lenovo,Server-Model-928,Data Center,Decommissioned,2026-02-18,2030-11-03,Support,Employee-819,2501
AST-4372,Server,IBM,Server-Model-423,Data Center,Under Maintenance,2024-01-10,2028-03-23,Operations,Employee-3499,3225
AST-4373,Server,Dell,Server-Model-374,Cloud,Under Maintenance,2025-02-20,2028-03-30,HR,Employee-2704,3770
AST-4374,Server,Oracle,Server-Model-769,Branch Office 2,Decommissioned,2025-03-15,2028-07-25,Finance,Employee-3248,3827
AST-4375,Server,Lenovo,Server-Model-178,On-Prem,Active,2021-12-06,2027-12-15,Operations,Employee-114,3638
AST-4376,Server,Oracle,Server-Model-760,Branch Office 1,Inactive,2021-12-09,2028-04-13,Marketing,Employee-3032,891
AST-4377,Server,IBM,Server-Model-662,On-Prem,Active,2023-06-05,2028-03-20,Finance,Employee-3534,2178
AST-4378,Server,Dell,Server-Model-626,Cloud AWS,Decommissioned,2022-01-30,2028-03-30,IT,Employee-4676,3283
AST-4379,Server,HP,Server-Model-984,On-Prem,Active,2024-02-09,2030-11-11,IT,Employee-941,4440
AST-4380,Server,HP,Server-Model-367,Cloud AWS,Under Maintenance,2021-10-25,2030-10-21,Sales,Employee-3914,3355
AST-4381,Server,Dell,Server-Model-946,Cloud AWS,Active,2025-09-18,2028-08-23,Support,Employee-834,508
AST-4382,Server,HP,Server-Model-274,Cloud,Active,2021-04-30,2028-02-23,Support,Employee-3823,4766
AST-4383,Server,Lenovo,Server-Model-190,Data Center,Decommissioned,2025-11-13,2030-08-05,Marketing,Employee-1188,951
AST-4384,Server,HP,Server-Model-155,Branch Office 2,Active,2025-02-16,2028-09-23,HR,Employee-77,325
AST-4385,Server,HP,Server-Model-703,Cloud AWS,Active,2024-06-15,2030-03-01,HR,Employee-3714,2153
AST-4386,Server,Dell,Server-Model-622,On-Prem,Inactive,2021-04-02,2030-10-26,Support,Employee-2316,4955
AST-4387,Server,HP,Server-Model-565,Branch Office 2,Active,2025-07-29,2030-12-09,Sales,Employee-3982,4263
AST-4388,Server,Oracle,Server-Model-692,Branch Office 1,Decommissioned,2023-09-14,2029-06-14,Marketing,Employee-1474,1653
AST-4389,Server,Lenovo,Server-Model-442,On-Prem,Active,2025-01-24,2027-06-03,Operations,Employee-1843,4244
AST-4390,Server,Oracle,Server-Model-981,Branch Office 2,Decommissioned,2023-02-14,2027-08-02,Finance,Employee-2139,4825
AST-4391,Server,IBM,Server-Model-494,Cloud AWS,Inactive,2024-10-13,2030-12-11,HR,Employee-1177,4422
AST-4392,Server,Lenovo,Server-Model-473,Cloud AWS,Active,2022-03-05,2030-03-07,Operations,Employee-4002,3408
AST-4393,Server,IBM,Server-Model-484,Branch Office 2,Inactive,2023-11-28,2028-06-18,Sales,Employee-2481,2939
AST-4394,Server,Lenovo,Server-Model-135,On-Prem,Under Maintenance,2025-12-24,2028-02-22,HR,Employee-3994,2709
AST-4395,Server,HP,Server-Model-477,Cloud,Decommissioned,2025-01-02,2028-08-04,IT,Employee-3219,1744
AST-4396,Server,Oracle,Server-Model-279,Branch Office 1,Under Maintenance,2022-10-29,2028-11-01,Marketing,Employee-3059,3409
AST-4397,Server,Oracle,Server-Model-319,Branch Office 2,Decommissioned,2022-02-21,2030-07-13,Marketing,Employee-1791,3862
AST-4398,Server,Lenovo,Server-Model-740,Data Center,Active,2022-09-24,2029-09-27,IT,Employee-4793,4356
AST-4399,Server,Lenovo,Server-Model-738,Branch Office 2,Under Maintenance,2021-10-03,2029-09-28,Operations,Employee-4483,2333
AST-4400,Server,Dell,Server-Model-760,Cloud,Under Maintenance,2025-01-22,2030-07-29,HR,Employee-1793,1443
AST-4401,Server,HP,Server-Model-772,On-Prem,Decommissioned,2023-02-01,2028-06-07,Sales,Employee-1246,1464
AST-4402,Server,HP,Server-Model-382,Branch Office 2,Inactive,2023-12-17,2028-11-26,HR,Employee-505,1178
AST-4403,Server,IBM,Server-Model-142,Branch Office 2,Active,2023-06-16,2027-08-10,HR,Employee-234,939
AST-4404,Server,Lenovo,Server-Model-501,Cloud,Under Maintenance,2023-05-19,2027-07-24,Operations,Employee-4074,3776
AST-4405,Server,HP,Server-Model-379,On-Prem,Inactive,2025-10-11,2028-12-25,Operations,Employee-3196,4372
AST-4406,Server,Oracle,Server-Model-981,Branch Office 1,Decommissioned,2021-05-24,2027-05-28,Finance,Employee-4357,2027
AST-4407,Server,Oracle,Server-Model-275,On-Prem,Inactive,2025-10-02,2030-11-18,IT,Employee-253,3932
AST-4408,Server,Dell,Server-Model-328,Branch Office 2,Inactive,2025-05-13,2029-04-20,HR,Employee-4241,844
AST-4409,Server,Oracle,Server-Model-675,Cloud,Under Maintenance,2021-06-25,2028-06-26,Sales,Employee-4321,2659
AST-4410,Server,Lenovo,Server-Model-620,Data Center,Active,2022-02-27,2029-07-04,Marketing,Employee-4274,3087
AST-4411,Server,IBM,Server-Model-209,Cloud AWS,Decommissioned,2024-05-22,2030-03-03,Marketing,Employee-2147,1574
AST-4412,Server,HP,Server-Model-405,Cloud,Active,2024-05-04,2027-09-28,HR,Employee-1908,3736
AST-4413,Server,Dell,Server-Model-796,Branch Office 1,Under Maintenance,2021-04-29,2027-04-23,Marketing,Employee-1565,1447
AST-4414,Server,Lenovo,Server-Model-542,Data Center,Under Maintenance,2021-06-16,2029-05-13,IT,Employee-145,258
AST-4415,Server,Dell,Server-Model-124,Data Center,Under Maintenance,2024-10-18,2028-08-11,IT,Employee-1599,2345
AST-4416,Server,Dell,Server-Model-977,Branch Office 2,Inactive,2021-07-11,2030-12-25,IT,Employee-1279,3341
AST-4417,Server,Lenovo,Server-Model-477,Cloud,Under Maintenance,2025-07-25,2030-06-16,Finance,Employee-167,3136
AST-4418,Server,Dell,Server-Model-775,Data Center,Active,2022-06-27,2027-11-25,Finance,Employee-4333,1968
AST-4419,Server,IBM,Server-Model-439,Cloud,Active,2024-10-21,2028-07-06,HR,Employee-1759,3112
AST-4420,Server,Dell,Server-Model-746,Branch Office 2,Decommissioned,2024-12-10,2031-02-24,Support,Employee-1280,2082
AST-4421,Server,Lenovo,Server-Model-679,Branch Office 1,Under Maintenance,2025-06-19,2030-04-12,Support,Employee-1685,456
AST-4422,Server,Oracle,Server-Model-471,Branch Office 1,Active,2022-12-22,2027-09-29,HR,Employee-229,1386
AST-4423,Server,Dell,Server-Model-399,Data Center,Decommissioned,2021-08-12,2028-04-29,Operations,Employee-1071,3598
AST-4424,Server,Lenovo,Server-Model-604,Data Center,Active,2021-05-16,2030-04-26,HR,Employee-1795,4655
AST-4425,Server,Oracle,Server-Model-129,Cloud AWS,Decommissioned,2025-07-06,2029-08-14,Finance,Employee-1104,4841
AST-4426,Server,HP,Server-Model-194,Data Center,Under Maintenance,2024-07-13,2028-10-11,Marketing,Employee-3866,2021
AST-4427,Server,Oracle,Server-Model-275,Branch Office 2,Decommissioned,2023-05-16,2030-01-26,Support,Employee-4714,1756
AST-4428,Server,IBM,Server-Model-891,Cloud,Decommissioned,2023-01-22,2027-11-18,Support,Employee-2761,831
AST-4429,Server,IBM,Server-Model-115,Branch Office 1,Inactive,2022-09-23,2030-05-18,Marketing,Employee-1258,2889
AST-4430,Server,IBM,Server-Model-809,On-Prem,Decommissioned,2022-07-07,2030-12-23,IT,Employee-186,1722
AST-4431,Server,Dell,Server-Model-989,Data Center,Under Maintenance,2025-10-27,2029-03-08,IT,Employee-717,1895
AST-4432,Server,HP,Server-Model-195,Cloud AWS,Under Maintenance,2023-01-20,2030-02-03,IT,Employee-2631,2807
AST-4433,Server,Oracle,Server-Model-560,Data Center,Under Maintenance,2022-08-28,2030-06-08,Support,Employee-4370,236
AST-4434,Server,Lenovo,Server-Model-728,Data Center,Active,2025-01-12,2030-01-14,Operations,Employee-3390,492
AST-4435,Server,Oracle,Server-Model-422,Branch Office 2,Decommissioned,2025-04-23,2030-10-30,IT,Employee-2986,2986
AST-4436,Server,HP,Server-Model-551,On-Prem,Under Maintenance,2023-08-13,2028-07-21,IT,Employee-2033,3039
AST-4437,Server,Dell,Server-Model-796,Branch Office 2,Under Maintenance,2025-02-01,2029-05-04,Operations,Employee-1223,697
AST-4438,Server,IBM,Server-Model-176,Branch Office 1,Active,2023-12-13,2027-12-05,HR,Employee-417,3097
AST-4439,Server,HP,Server-Model-487,Cloud,Under Maintenance,2023-10-25,2030-06-07,Operations,Employee-2569,1685
AST-4440,Server,Lenovo,Server-Model-745,Cloud,Under Maintenance,2023-03-05,2029-10-02,Finance,Employee-2454,212
AST-4441,Server,IBM,Server-Model-645,Branch Office 2,Inactive,2025-06-16,2029-06-21,Operations,Employee-477,3962
AST-4442,Server,IBM,Server-Model-910,Data Center,Inactive,2022-08-09,2027-09-07,Support,Employee-2961,3696
AST-4443,Server,IBM,Server-Model-550,On-Prem,Active,2023-03-28,2030-12-12,Finance,Employee-4236,3601
AST-4444,Server,Lenovo,Server-Model-579,Cloud AWS,Inactive,2021-08-08,2029-10-30,Marketing,Employee-3668,3275
AST-4445,Server,Oracle,Server-Model-189,Branch Office 2,Inactive,2022-06-28,2028-12-29,HR,Employee-4861,3199
AST-4446,Server,HP,Server-Model-122,Cloud AWS,Under Maintenance,2023-08-16,2027-12-09,Sales,Employee-347,4040
AST-4447,Server,Lenovo,Server-Model-866,On-Prem,Active,2021-08-20,2029-03-15,Support,Employee-2418,3814
AST-4448,Server,HP,Server-Model-110,Branch Office 2,Inactive,2021-12-08,2027-04-20,Finance,Employee-3687,3680
AST-4449,Server,IBM,Server-Model-873,On-Prem,Inactive,2023-03-20,2030-07-13,Marketing,Employee-1649,1550
AST-4450,Server,Lenovo,Server-Model-502,Data Center,Active,2023-10-03,2029-10-01,Marketing,Employee-3707,4637
AST-4451,Server,Lenovo,Server-Model-974,Cloud AWS,Inactive,2025-12-06,2028-12-17,Operations,Employee-4228,749
AST-4452,Server,IBM,Server-Model-639,On-Prem,Under Maintenance,2021-10-21,2030-01-17,IT,Employee-3913,1261
AST-4453,Server,Lenovo,Server-Model-714,Branch Office 1,Decommissioned,2025-07-12,2030-01-28,Marketing,Employee-4233,3765
AST-4454,Server,Dell,Server-Model-408,Branch Office 2,Under Maintenance,2023-09-20,2030-08-22,Marketing,Employee-4356,298
AST-4455,Server,IBM,Server-Model-187,Cloud,Decommissioned,2022-09-14,2028-08-22,Finance,Employee-4297,2872
AST-4456,Server,Lenovo,Server-Model-908,Cloud AWS,Decommissioned,2023-12-20,2028-12-23,Marketing,Employee-3193,1429
AST-4457,Server,Dell,Server-Model-668,Branch Office 1,Active,2021-03-25,2028-07-05,IT,Employee-2673,2719
AST-4458,Server,Lenovo,Server-Model-667,Branch Office 2,Under Maintenance,2025-03-07,2027-10-25,Operations,Employee-3383,1270
AST-4459,Server,Dell,Server-Model-388,Branch Office 2,Inactive,2023-05-06,2030-12-27,HR,Employee-3308,3909
AST-4460,Server,Oracle,Server-Model-920,Data Center,Under Maintenance,2023-07-09,2028-05-14,Support,Employee-974,307
AST-4461,Server,HP,Server-Model-361,Cloud,Inactive,2025-03-31,2027-03-25,Finance,Employee-1626,2588
AST-4462,Server,Dell,Server-Model-932,Branch Office 2,Inactive,2021-06-26,2029-12-25,Sales,Employee-2668,1944
AST-4463,Server,Lenovo,Server-Model-915,Cloud AWS,Active,2025-09-07,2028-02-23,Finance,Employee-4695,1581
AST-4464,Server,Lenovo,Server-Model-952,Cloud AWS,Decommissioned,2025-05-01,2029-09-18,HR,Employee-3869,2523
AST-4465,Server,Dell,Server-Model-916,Cloud,Decommissioned,2025-05-28,2031-01-29,HR,Employee-2806,1057
AST-4466,Server,Dell,Server-Model-906,Cloud AWS,Inactive,2024-10-03,2028-09-21,HR,Employee-364,2660
AST-4467,Server,Lenovo,Server-Model-581,Branch Office 1,Under Maintenance,2024-03-30,2027-04-04,Marketing,Employee-4342,1888
AST-4468,Server,IBM,Server-Model-408,Cloud AWS,Active,2021-11-11,2028-05-25,HR,Employee-3476,1566
AST-4469,Server,Dell,Server-Model-377,Branch Office 1,Under Maintenance,2021-04-23,2029-05-14,Sales,Employee-4893,317
AST-4470,Server,Dell,Server-Model-631,Data Center,Decommissioned,2022-10-25,2029-09-18,IT,Employee-2409,3787
AST-4471,Server,HP,Server-Model-496,Data Center,Inactive,2021-12-01,2029-03-11,Sales,Employee-1212,695
AST-4472,Server,HP,Server-Model-516,Branch Office 2,Decommissioned,2024-06-01,2029-11-18,Sales,Employee-365,335
AST-4473,Server,Oracle,Server-Model-350,Data Center,Under Maintenance,2023-12-11,2027-08-14,Operations,Employee-2910,1199
AST-4474,Server,Oracle,Server-Model-727,Cloud,Active,2021-05-07,2027-04-28,Finance,Employee-2843,1614
AST-4475,Server,HP,Server-Model-836,Cloud AWS,Under Maintenance,2022-10-15,2028-09-10,Marketing,Employee-851,3669
AST-4476,Server,Lenovo,Server-Model-375,Branch Office 1,Under Maintenance,2023-11-27,2027-07-12,IT,Employee-3135,399
AST-4477,Server,HP,Server-Model-368,Cloud AWS,Active,2021-11-12,2030-01-31,Marketing,Employee-2166,912
AST-4478,Server,Dell,Server-Model-876,Cloud,Inactive,2023-11-02,2027-05-18,Finance,Employee-1346,439
AST-4479,Server,IBM,Server-Model-421,Cloud AWS,Decommissioned,2021-08-30,2030-10-04,IT,Employee-784,3715
AST-4480,Server,Oracle,Server-Model-901,Branch Office 1,Under Maintenance,2025-11-15,2029-01-10,Operations,Employee-1109,2485
AST-4481,Server,Oracle,Server-Model-590,Data Center,Inactive,2022-05-19,2030-07-17,Sales,Employee-3303,4596
AST-4482,Server,Oracle,Server-Model-755,On-Prem,Active,2022-05-04,2030-08-28,Marketing,Employee-331,495
AST-4483,Server,Lenovo,Server-Model-470,Cloud AWS,Active,2026-02-14,2030-10-13,Finance,Employee-733,2415
AST-4484,Server,Lenovo,Server-Model-914,Cloud AWS,Active,2021-10-23,2029-06-10,IT,Employee-416,2721
AST-4485,Server,IBM,Server-Model-479,On-Prem,Under Maintenance,2022-03-22,2030-01-27,Operations,Employee-4208,371
AST-4486,Server,Lenovo,Server-Model-160,Cloud,Under Maintenance,2023-01-24,2028-06-24,Support,Employee-1793,2441
AST-4487,Server,Oracle,Server-Model-560,Data Center,Decommissioned,2022-03-21,2030-07-01,Operations,Employee-1261,265
AST-4488,Server,Dell,Server-Model-575,Cloud AWS,Under Maintenance,2023-05-22,2028-12-30,HR,Employee-1186,4132
AST-4489,Server,Oracle,Server-Model-398,Branch Office 2,Under Maintenance,2025-02-22,2029-04-19,Operations,Employee-2666,2494
AST-4490,Server,Oracle,Server-Model-637,On-Prem,Active,2022-08-30,2030-01-19,Support,Employee-68,3432
AST-4491,Server,Lenovo,Server-Model-801,Branch Office 2,Decommissioned,2025-09-13,2030-07-09,Finance,Employee-4447,644
AST-4492,Server,IBM,Server-Model-817,Branch Office 2,Active,2024-12-10,2027-06-23,HR,Employee-2692,4760
AST-4493,Server,Dell,Server-Model-494,Branch Office 2,Under Maintenance,2025-10-24,2028-09-30,Operations,Employee-4097,4740
AST-4494,Server,Oracle,Server-Model-291,Cloud,Active,2022-08-25,2028-03-15,Sales,Employee-4474,2313
AST-4495,Server,Lenovo,Server-Model-371,Branch Office 2,Active,2023-12-02,2028-04-05,Sales,Employee-1126,4879
AST-4496,Server,HP,Server-Model-392,On-Prem,Decommissioned,2023-03-21,2027-04-27,Sales,Employee-3333,2777
AST-4497,Server,Oracle,Server-Model-541,Cloud AWS,Under Maintenance,2025-05-20,2029-08-10,Operations,Employee-357,282
AST-4498,Server,Oracle,Server-Model-668,On-Prem,Under Maintenance,2025-09-03,2030-03-27,Support,Employee-3518,3540
AST-4499,Server,Dell,Server-Model-818,Data Center,Active,2022-04-13,2028-01-04,Finance,Employee-3570,1499
AST-4500,Server,IBM,Server-Model-493,Cloud,Decommissioned,2025-01-27,2027-08-27,HR,Employee-4033,1646
AST-4501,Server,IBM,Server-Model-321,Cloud,Active,2023-03-10,2030-11-24,Sales,Employee-1131,4697
AST-4502,Server,Oracle,Server-Model-134,Branch Office 1,Active,2024-03-31,2030-06-06,Support,Employee-2889,1041
AST-4503,Server,Dell,Server-Model-885,On-Prem,Decommissioned,2022-09-24,2029-01-02,HR,Employee-2727,447
AST-4504,Server,HP,Server-Model-556,Cloud AWS,Active,2022-07-05,2030-05-02,IT,Employee-1814,359
AST-4505,Server,Dell,Server-Model-499,Data Center,Decommissioned,2024-03-17,2031-01-23,Finance,Employee-3977,319
AST-4506,Server,HP,Server-Model-147,On-Prem,Inactive,2025-11-23,2028-01-23,Sales,Employee-1701,2154
AST-4507,Server,Oracle,Server-Model-315,Branch Office 1,Decommissioned,2022-03-30,2030-03-10,Finance,Employee-1186,1303
AST-4508,Server,HP,Server-Model-713,Data Center,Under Maintenance,2021-09-30,2027-07-21,IT,Employee-1633,4785
AST-4509,Server,HP,Server-Model-958,Cloud AWS,Inactive,2021-06-30,2030-03-08,IT,Employee-1551,4940
AST-4510,Server,Dell,Server-Model-489,Cloud,Under Maintenance,2024-11-04,2030-11-06,HR,Employee-1564,854
AST-4511,Server,Oracle,Server-Model-552,Cloud AWS,Under Maintenance,2021-11-10,2030-06-26,Operations,Employee-691,2451
AST-4512,Server,Lenovo,Server-Model-374,Branch Office 1,Under Maintenance,2021-09-01,2029-12-12,Support,Employee-431,937
AST-4513,Server,Lenovo,Server-Model-659,On-Prem,Decommissioned,2024-07-28,2031-01-08,Finance,Employee-135,4639
AST-4514,Server,HP,Server-Model-975,Cloud AWS,Inactive,2021-05-04,2031-01-16,Finance,Employee-2620,1761
AST-4515,Server,IBM,Server-Model-782,Branch Office 1,Under Maintenance,2025-06-19,2027-04-12,Operations,Employee-4330,1247
AST-4516,Server,Lenovo,Server-Model-106,Branch Office 1,Inactive,2025-01-30,2031-01-29,Sales,Employee-2769,4691
AST-4517,Server,IBM,Server-Model-870,Branch Office 2,Decommissioned,2022-03-09,2031-02-18,HR,Employee-4659,2441
AST-4518,Server,Lenovo,Server-Model-788,Data Center,Inactive,2023-01-11,2027-10-02,IT,Employee-4353,420
AST-4519,Server,Lenovo,Server-Model-474,Cloud,Inactive,2022-02-04,2028-07-07,Sales,Employee-3632,4497
AST-4520,Server,Oracle,Server-Model-688,Cloud,Active,2023-06-13,2030-01-11,IT,Employee-1393,4768
AST-4521,Server,Lenovo,Server-Model-657,On-Prem,Active,2022-09-26,2027-06-11,IT,Employee-146,3199
AST-4522,Server,IBM,Server-Model-538,Branch Office 1,Active,2025-05-06,2030-09-18,IT,Employee-2131,4284
AST-4523,Server,Lenovo,Server-Model-695,Branch Office 1,Decommissioned,2022-05-03,2028-09-05,IT,Employee-4086,4561
AST-4524,Server,Lenovo,Server-Model-294,Data Center,Decommissioned,2023-09-24,2028-08-07,Support,Employee-1524,3552
AST-4525,Server,Dell,Server-Model-227,On-Prem,Inactive,2022-02-20,2030-05-29,Finance,Employee-262,1168
AST-4526,Server,IBM,Server-Model-838,Cloud AWS,Under Maintenance,2026-01-01,2029-02-09,HR,Employee-4630,4200
AST-4527,Server,Oracle,Server-Model-638,Cloud AWS,Inactive,2023-01-20,2029-10-16,Support,Employee-2039,895
AST-4528,Server,HP,Server-Model-212,Branch Office 1,Inactive,2024-11-05,2030-02-21,Marketing,Employee-1375,721
AST-4529,Server,IBM,Server-Model-821,Branch Office 2,Active,2023-09-06,2030-04-21,Operations,Employee-2381,3282
AST-4530,Server,IBM,Server-Model-707,Branch Office 2,Under Maintenance,2023-09-18,2031-01-23,Finance,Employee-3337,3256
